ANNIE Lat,ANNIE Long,LEAH Lat,LEAH Long,MELANY Lat,MELANY Long,MONIQUE Lat,MONIQUE Long,prOphecy Lat,prOphecy Long
49.28034,-123.1003,49.27848,-123.10237,49.28039,-123.10029,49.27754,-123.10213,49.27916,-123.09689
49.28035,-123.10031,49.27849,-123.10237,49.28038,-123.10031,49.27754,-123.10217,49.27916,-123.09689
49.28035,-123.10034,49.2785,-123.10237,49.28038,-123.10033,49.27754,-123.10219,49.27916,-123.09689
49.28035,-123.10036,49.27849,-123.10238,49.28038,-123.10034,49.27754,-123.10221,49.27916,-123.09689
49.28035,-123.10037,49.27848,-123.10237,49.28038,-123.10036,49.27753,-123.10223,49.27916,-123.09689
49.28034,-123.10039,49.27847,-123.10237,49.28038,-123.10038,49.27754,-123.10225,49.27916,-123.09689
49.28035,-123.1004,49.27846,-123.10236,49.28037,-123.1004,49.27754,-123.10229,49.27916,-123.09689
49.28034,-123.10041,49.27845,-123.10235,49.28038,-123.10042,49.27754,-123.10231,49.27916,-123.09689
49.28034,-123.10044,49.27843,-123.10234,49.28039,-123.10044,49.27754,-123.10234,49.27916,-123.09689
49.28034,-123.10046,49.27842,-123.10233,49.28039,-123.10046,49.27753,-123.10237,49.27916,-123.09689
49.28034,-123.10048,49.27841,-123.10232,49.28038,-123.10049,49.27753,-123.10239,49.27916,-123.09689
49.28034,-123.10049,49.2784,-123.10232,49.28039,-123.1005,49.27753,-123.10241,49.27916,-123.09689
49.28034,-123.10051,49.27839,-123.10231,49.2804,-123.10051,49.27752,-123.10242,49.27916,-123.09689
49.28034,-123.10053,49.27837,-123.1023,49.2804,-123.10052,49.27751,-123.10245,49.27916,-123.09689
49.28034,-123.10054,49.27836,-123.10228,49.2804,-123.10054,49.27751,-123.10247,49.27924,-123.09703
49.28034,-123.10056,49.27835,-123.10226,49.2804,-123.10055,49.2775,-123.10249,49.27923,-123.09703
49.28034,-123.10057,49.27833,-123.10225,49.2804,-123.10056,49.2775,-123.10251,49.27923,-123.09703
49.28034,-123.10059,49.27832,-123.10224,49.28041,-123.10057,49.27749,-123.10253,49.27923,-123.09703
49.28034,-123.1006,49.27831,-123.10224,49.28041,-123.10058,49.27748,-123.10256,49.27923,-123.09703
49.28035,-123.10061,49.2783,-123.10224,49.28042,-123.10058,49.27747,-123.10258,49.27922,-123.09703
49.28035,-123.10063,49.27829,-123.10225,49.28042,-123.10061,49.27746,-123.10259,49.27921,-123.09703
49.28035,-123.10065,49.27828,-123.10226,49.28042,-123.10063,49.27745,-123.1026,49.27922,-123.09703
49.28035,-123.10065,49.27827,-123.10226,49.28042,-123.10064,49.27744,-123.10261,49.27922,-123.09703
49.28035,-123.10067,49.27825,-123.10227,49.28042,-123.10066,49.27744,-123.10262,49.27922,-123.09704
49.28035,-123.1007,49.27824,-123.10228,49.28042,-123.10068,49.27743,-123.10263,49.27922,-123.09704
49.28036,-123.10071,49.27822,-123.10228,49.28041,-123.1007,49.27742,-123.10265,49.27921,-123.09703
49.28036,-123.10072,49.27821,-123.10228,49.28041,-123.10071,49.27742,-123.10267,49.27922,-123.09702
49.28036,-123.10074,49.2782,-123.10228,49.28041,-123.10072,49.27741,-123.1027,49.27921,-123.09704
49.28035,-123.10077,49.27819,-123.10228,49.2804,-123.10075,49.27741,-123.10272,49.27923,-123.09704
49.28035,-123.10079,49.27817,-123.10228,49.2804,-123.10076,49.2774,-123.10275,49.27923,-123.09706
49.28036,-123.1008,49.27816,-123.10228,49.2804,-123.10078,49.2774,-123.10277,49.27923,-123.09706
49.28036,-123.10082,49.27815,-123.10227,49.2804,-123.1008,49.2774,-123.10279,49.27923,-123.09706
49.28037,-123.10083,49.27813,-123.10227,49.2804,-123.10082,49.2774,-123.10281,49.27923,-123.09706
49.28036,-123.10085,49.27811,-123.10227,49.2804,-123.10083,49.2774,-123.10283,49.27924,-123.09706
49.28036,-123.10087,49.27809,-123.10228,49.28041,-123.10086,49.2774,-123.10285,49.27924,-123.09706
49.28036,-123.10089,49.27808,-123.10228,49.2804,-123.10087,49.2774,-123.10288,49.27925,-123.09705
49.28037,-123.10091,49.27806,-123.10228,49.2804,-123.10089,49.2774,-123.1029,49.27926,-123.09705
49.28037,-123.10093,49.27804,-123.10228,49.28039,-123.1009,49.27741,-123.10293,49.27927,-123.09705
49.28037,-123.10095,49.27803,-123.10229,49.2804,-123.10091,49.27741,-123.10296,49.27929,-123.09706
49.28037,-123.10096,49.27802,-123.10229,49.2804,-123.10095,49.27741,-123.10298,49.2793,-123.09706
49.28038,-123.10098,49.278,-123.10229,49.2804,-123.10097,49.27741,-123.10301,49.27931,-123.09707
49.28037,-123.10099,49.27799,-123.10229,49.28039,-123.101,49.27742,-123.10302,49.27931,-123.09707
49.28037,-123.10101,49.27797,-123.1023,49.2804,-123.10101,49.27743,-123.10302,49.27931,-123.09707
49.28037,-123.10103,49.27796,-123.1023,49.28039,-123.10102,49.27742,-123.10303,49.27932,-123.09707
49.28038,-123.10105,49.27795,-123.1023,49.28039,-123.10104,49.27742,-123.10302,49.27933,-123.09707
49.28038,-123.10106,49.27794,-123.1023,49.28038,-123.10107,49.27742,-123.10302,49.27935,-123.09707
49.28038,-123.10108,49.27792,-123.1023,49.28038,-123.1011,49.27741,-123.10302,49.27935,-123.09706
49.28038,-123.10109,49.27791,-123.10229,49.28038,-123.10111,49.2774,-123.10302,49.27937,-123.09705
49.28038,-123.10111,49.2779,-123.10229,49.28038,-123.10113,49.27739,-123.103,49.27939,-123.09704
49.28039,-123.10113,49.27788,-123.10229,49.28038,-123.10115,49.27739,-123.10299,49.2794,-123.09704
49.28039,-123.10115,49.27786,-123.10229,49.28038,-123.10116,49.2774,-123.10298,49.27941,-123.09704
49.28038,-123.10116,49.27785,-123.10229,49.28038,-123.10117,49.2774,-123.10298,49.27942,-123.09705
49.28038,-123.10117,49.27783,-123.10229,49.28039,-123.10117,49.27739,-123.10297,49.27942,-123.09706
49.28039,-123.10119,49.27781,-123.10229,49.28039,-123.10119,49.27738,-123.10298,49.27944,-123.09706
49.28039,-123.1012,49.27779,-123.10229,49.28039,-123.10119,49.27737,-123.10298,49.27945,-123.09705
49.2804,-123.10121,49.27777,-123.10229,49.2804,-123.1012,49.27736,-123.10297,49.27946,-123.09706
49.2804,-123.10121,49.27776,-123.1023,49.28038,-123.10123,49.27736,-123.10295,49.27947,-123.09707
49.28041,-123.10123,49.27775,-123.1023,49.28038,-123.10124,49.27735,-123.10294,49.27948,-123.09708
49.28039,-123.10125,49.27773,-123.10231,49.28038,-123.10124,49.27734,-123.10291,49.27948,-123.0971
49.28038,-123.10128,49.27772,-123.10231,49.28036,-123.10125,49.27734,-123.10288,49.27949,-123.09712
49.28039,-123.1013,49.2777,-123.10232,49.28036,-123.10127,49.27734,-123.10286,49.2795,-123.09713
49.28039,-123.10132,49.27769,-123.10232,49.28036,-123.10129,49.27733,-123.10284,49.27951,-123.09714
49.28039,-123.10135,49.27767,-123.10232,49.28037,-123.10131,49.27732,-123.10282,49.27952,-123.09715
49.28039,-123.10137,49.27766,-123.10232,49.28037,-123.10134,49.27731,-123.1028,49.27953,-123.09717
49.28039,-123.10138,49.27764,-123.10232,49.28037,-123.10135,49.2773,-123.10279,49.27954,-123.09716
49.28039,-123.1014,49.27763,-123.10233,49.28037,-123.10138,49.2773,-123.10277,49.27955,-123.09715
49.2804,-123.10142,49.27761,-123.10233,49.28037,-123.1014,49.27729,-123.10276,49.27957,-123.09715
49.2804,-123.10144,49.27759,-123.10233,49.28037,-123.10142,49.27728,-123.10273,49.27959,-123.09715
49.2804,-123.10146,49.27757,-123.10234,49.28037,-123.10144,49.27727,-123.10272,49.2796,-123.09714
49.2804,-123.10148,49.27756,-123.10235,49.28038,-123.10144,49.27727,-123.10272,49.27961,-123.09714
49.2804,-123.1015,49.27754,-123.10234,49.28038,-123.10146,49.27727,-123.10272,49.27962,-123.09713
49.28041,-123.10152,49.27753,-123.10234,49.28038,-123.10148,49.27728,-123.10272,49.27964,-123.09713
49.28041,-123.10153,49.27751,-123.10234,49.28039,-123.10151,49.27728,-123.10272,49.27965,-123.09714
49.28041,-123.10156,49.2775,-123.10234,49.28039,-123.10153,49.27728,-123.10272,49.27967,-123.09713
49.28041,-123.10158,49.27748,-123.10234,49.28039,-123.10155,49.27729,-123.10271,49.27968,-123.09712
49.28041,-123.1016,49.27747,-123.10234,49.2804,-123.10158,49.27729,-123.10268,49.27969,-123.09713
49.28041,-123.10162,49.27746,-123.10234,49.2804,-123.1016,49.27729,-123.10267,49.2797,-123.09712
49.28041,-123.10164,49.27745,-123.10234,49.2804,-123.10162,49.27729,-123.10265,49.27972,-123.09711
49.28041,-123.10166,49.27743,-123.10234,49.2804,-123.10163,49.27729,-123.10264,49.27973,-123.09711
49.28041,-123.10168,49.27742,-123.10233,49.28041,-123.10165,49.27728,-123.10262,49.27974,-123.0971
49.28041,-123.1017,49.2774,-123.10233,49.28042,-123.10167,49.27726,-123.10261,49.27975,-123.09711
49.28041,-123.10172,49.27739,-123.10232,49.28042,-123.10168,49.27725,-123.10261,49.27976,-123.09711
49.2804,-123.10174,49.27737,-123.10232,49.28042,-123.10169,49.27725,-123.10261,49.27977,-123.09711
49.2804,-123.10176,49.27736,-123.10232,49.28042,-123.10171,49.27724,-123.10262,49.27978,-123.09711
49.2804,-123.10178,49.27734,-123.10232,49.28041,-123.10172,49.27722,-123.10263,49.27979,-123.09712
49.28041,-123.1018,49.27733,-123.10232,49.28042,-123.10175,49.27721,-123.10263,49.27979,-123.09709
49.28041,-123.10182,49.27731,-123.10232,49.28041,-123.10177,49.27721,-123.10264,49.27979,-123.0971
49.28041,-123.10183,49.2773,-123.10232,49.28041,-123.1018,49.27719,-123.10264,49.27981,-123.09712
49.2804,-123.10186,49.27728,-123.10232,49.28042,-123.10182,49.27718,-123.10264,49.27981,-123.09711
49.2804,-123.10188,49.27726,-123.10231,49.28042,-123.10184,49.27717,-123.10264,49.27982,-123.09711
49.2804,-123.1019,49.27724,-123.10231,49.28043,-123.10186,49.27715,-123.10264,49.27983,-123.09712
49.2804,-123.10192,49.27723,-123.10231,49.28044,-123.10188,49.27714,-123.10264,49.27984,-123.09713
49.2804,-123.10193,49.27721,-123.1023,49.28045,-123.1019,49.27712,-123.10263,49.27986,-123.09714
49.2804,-123.10196,49.27719,-123.1023,49.28045,-123.10192,49.2771,-123.10262,49.27987,-123.09715
49.2804,-123.10198,49.27718,-123.1023,49.28045,-123.10194,49.2771,-123.1026,49.27988,-123.09715
49.28039,-123.10199,49.27717,-123.1023,49.28045,-123.10195,49.27709,-123.10259,49.2799,-123.09715
49.28039,-123.10202,49.27715,-123.1023,49.28045,-123.10198,49.27709,-123.10258,49.27991,-123.09715
49.28039,-123.10204,49.27713,-123.1023,49.28045,-123.102,49.27707,-123.10259,49.27992,-123.09716
49.28039,-123.10206,49.27711,-123.1023,49.28045,-123.10202,49.27706,-123.10259,49.27993,-123.09716
49.28039,-123.10208,49.27709,-123.10231,49.28045,-123.10204,49.27704,-123.10259,49.27995,-123.09716
49.28039,-123.10209,49.27707,-123.10231,49.28046,-123.10206,49.27703,-123.10258,49.27996,-123.09717
49.28039,-123.10211,49.27705,-123.10231,49.28046,-123.10208,49.27701,-123.10257,49.27997,-123.09717
49.28039,-123.10213,49.27704,-123.10231,49.28046,-123.1021,49.27699,-123.10256,49.27998,-123.09717
49.28039,-123.10215,49.27702,-123.10231,49.28045,-123.10206,49.27698,-123.10255,49.27999,-123.09717
49.28039,-123.10217,49.27701,-123.10231,49.28045,-123.10208,49.27697,-123.10254,49.28,-123.09717
49.28038,-123.10219,49.27699,-123.1023,49.28046,-123.10209,49.27697,-123.10252,49.28001,-123.09716
49.28038,-123.10221,49.27698,-123.1023,49.28044,-123.1021,49.27697,-123.10251,49.28003,-123.09715
49.28038,-123.10221,49.27696,-123.1023,49.28044,-123.10212,49.27696,-123.10252,49.28005,-123.09715
49.28038,-123.10222,49.27695,-123.1023,49.28044,-123.10214,49.27694,-123.10251,49.28007,-123.09714
49.28038,-123.10223,49.27693,-123.1023,49.28043,-123.10215,49.27693,-123.10249,49.28008,-123.09713
49.28037,-123.10223,49.27691,-123.10231,49.28043,-123.10217,49.27691,-123.10247,49.2801,-123.09714
49.28037,-123.10223,49.2769,-123.10231,49.28043,-123.10217,49.2769,-123.10246,49.28011,-123.09714
49.28037,-123.10223,49.27688,-123.10232,49.28043,-123.10218,49.27689,-123.10245,49.28012,-123.09715
49.28037,-123.10223,49.27687,-123.10232,49.28043,-123.10218,49.27689,-123.10244,49.28014,-123.09716
49.28036,-123.10223,49.27685,-123.10233,49.28043,-123.10219,49.27687,-123.10242,49.28015,-123.09715
49.28036,-123.10224,49.27684,-123.10233,49.28043,-123.1022,49.27685,-123.10241,49.28017,-123.09716
49.28036,-123.10224,49.27683,-123.10234,49.28043,-123.1022,49.27683,-123.10241,49.28019,-123.09718
49.28036,-123.10224,49.27682,-123.10236,49.28043,-123.1022,49.27682,-123.10239,49.2802,-123.09717
49.28036,-123.10224,49.27681,-123.10237,49.28043,-123.10221,49.27681,-123.10239,49.28021,-123.09718
49.28036,-123.10224,49.2768,-123.10237,49.28043,-123.10221,49.27679,-123.10238,49.28023,-123.09718
49.28035,-123.10225,49.2768,-123.10237,49.28043,-123.10221,49.27677,-123.10238,49.28024,-123.09719
49.28035,-123.10225,49.27679,-123.10237,49.28043,-123.10221,49.27675,-123.10239,49.28025,-123.09719
49.28035,-123.10225,49.27679,-123.1024,49.28043,-123.10221,49.27674,-123.10241,49.28027,-123.09719
49.28036,-123.10225,49.27678,-123.1024,49.28043,-123.10221,49.27673,-123.10243,49.28028,-123.09719
49.28036,-123.10225,49.27677,-123.10241,49.28043,-123.10221,49.27671,-123.10247,49.28029,-123.09718
49.28036,-123.10225,49.27677,-123.1024,49.28043,-123.10221,49.2767,-123.1025,49.28029,-123.09718
49.28036,-123.10225,49.27676,-123.10241,49.28043,-123.10221,49.27669,-123.10252,49.28029,-123.09718
49.28036,-123.10225,49.27675,-123.10242,49.28043,-123.10221,49.27669,-123.10255,49.28031,-123.09718
49.28036,-123.10225,49.27674,-123.10243,49.28043,-123.10222,49.27669,-123.10256,49.28031,-123.09718
49.28036,-123.10226,49.27673,-123.10244,49.28043,-123.10222,49.27671,-123.10255,49.28032,-123.09717
49.28036,-123.10226,49.27672,-123.10246,49.28043,-123.10222,49.27672,-123.10254,49.28034,-123.09717
49.28036,-123.10226,49.27671,-123.10247,49.28043,-123.10222,49.27674,-123.10255,49.28035,-123.09717
49.28037,-123.10227,49.2767,-123.10248,49.28043,-123.10222,49.27675,-123.10257,49.28036,-123.09717
49.28037,-123.10228,49.27669,-123.1025,49.28043,-123.10222,49.27676,-123.10257,49.28036,-123.09717
49.28037,-123.1023,49.27667,-123.1025,49.28044,-123.10225,49.27677,-123.10257,49.28036,-123.09716
49.28038,-123.10231,49.27666,-123.10251,49.28044,-123.10228,49.27679,-123.10257,49.28036,-123.09714
49.28039,-123.10233,49.27665,-123.10252,49.28044,-123.10229,49.27681,-123.10257,49.28036,-123.09715
49.28039,-123.10236,49.27664,-123.10253,49.28045,-123.10231,49.27683,-123.10257,49.28037,-123.09716
49.28038,-123.10236,49.27663,-123.10253,49.28045,-123.10233,49.27684,-123.10258,49.28037,-123.09714
49.28039,-123.10238,49.27662,-123.10254,49.28044,-123.10235,49.27686,-123.10259,49.28038,-123.09713
49.28038,-123.10239,49.27661,-123.10255,49.28044,-123.10237,49.27687,-123.1026,49.28038,-123.09712
49.28038,-123.1024,49.27659,-123.10256,49.28044,-123.10239,49.27689,-123.10261,49.28039,-123.09712
49.28038,-123.10243,49.27658,-123.10258,49.28044,-123.10242,49.2769,-123.10262,49.28039,-123.09713
49.28037,-123.10245,49.27658,-123.1026,49.28042,-123.10244,49.2769,-123.10263,49.2804,-123.09712
49.28037,-123.10247,49.27657,-123.10262,49.28042,-123.10246,49.27691,-123.10264,49.28042,-123.09712
49.28037,-123.10249,49.27656,-123.10265,49.28042,-123.10247,49.27693,-123.10265,49.28043,-123.0971
49.28038,-123.10251,49.27656,-123.10268,49.28041,-123.10249,49.27694,-123.10265,49.28044,-123.0971
49.28038,-123.10253,49.27655,-123.10271,49.28042,-123.1025,49.27695,-123.10266,49.28044,-123.0971
49.28038,-123.10255,49.27653,-123.10275,49.28042,-123.10252,49.27696,-123.10267,49.28045,-123.0971
49.28039,-123.10257,49.27652,-123.10277,49.28041,-123.10255,49.27698,-123.10268,49.28044,-123.0971
49.28039,-123.10258,49.27649,-123.1028,49.28042,-123.10257,49.27699,-123.1027,49.28046,-123.0971
49.2804,-123.10261,49.27647,-123.10282,49.28042,-123.10259,49.277,-123.10271,49.28046,-123.0971
49.2804,-123.10263,49.27644,-123.10284,49.28042,-123.10263,49.27701,-123.10273,49.28047,-123.09711
49.28041,-123.10265,49.27642,-123.10285,49.28043,-123.10264,49.27702,-123.10274,49.28047,-123.0971
49.28041,-123.10267,49.27639,-123.10287,49.28042,-123.10267,49.27703,-123.10275,49.28047,-123.0971
49.28042,-123.10269,49.27637,-123.10288,49.28042,-123.1027,49.27704,-123.10277,49.28048,-123.0971
49.28043,-123.10271,49.27635,-123.1029,49.28042,-123.10272,49.27705,-123.10279,49.28048,-123.09712
49.28043,-123.10273,49.27633,-123.1029,49.28042,-123.10273,49.27706,-123.10282,49.28048,-123.09712
49.28043,-123.10275,49.27632,-123.1029,49.28042,-123.10276,49.27707,-123.10282,49.28047,-123.09713
49.28045,-123.10276,49.27631,-123.1029,49.28041,-123.10278,49.27707,-123.10283,49.28047,-123.09713
49.28046,-123.10278,49.27629,-123.10289,49.28041,-123.1028,49.27708,-123.10285,49.28047,-123.09714
49.28047,-123.1028,49.27628,-123.10288,49.28041,-123.10281,49.27709,-123.10287,49.28047,-123.09714
49.28047,-123.10282,49.27627,-123.10287,49.28041,-123.10282,49.2771,-123.10287,49.28047,-123.09714
49.28048,-123.10285,49.27626,-123.10285,49.28042,-123.10284,49.2771,-123.10287,49.28047,-123.09715
49.28049,-123.10286,49.27625,-123.10284,49.28041,-123.10287,49.27711,-123.10287,49.28046,-123.09717
49.28049,-123.10288,49.27624,-123.10282,49.28042,-123.10288,49.27711,-123.10287,49.28047,-123.09716
49.28048,-123.1029,49.27623,-123.10281,49.28042,-123.1029,49.27711,-123.10287,49.28047,-123.09716
49.28047,-123.10293,49.27622,-123.10279,49.28042,-123.10292,49.27712,-123.1029,49.28045,-123.09715
49.28047,-123.10295,49.27621,-123.10278,49.28042,-123.10293,49.27712,-123.10291,49.28046,-123.09716
49.28047,-123.10297,49.2762,-123.10277,49.28041,-123.10295,49.27713,-123.10298,49.28045,-123.09717
49.28046,-123.103,49.27618,-123.10276,49.28041,-123.10297,49.27715,-123.10301,49.28046,-123.09718
49.28045,-123.10302,49.27617,-123.10274,49.28041,-123.10299,49.27715,-123.10303,49.28047,-123.09718
49.28045,-123.10304,49.27616,-123.10273,49.28042,-123.103,49.27716,-123.10305,49.28048,-123.09719
49.28044,-123.10306,49.27615,-123.10272,49.28043,-123.10302,49.27717,-123.10306,49.28048,-123.0972
49.28044,-123.10308,49.27614,-123.1027,49.28044,-123.10304,49.27718,-123.10308,49.28049,-123.09721
49.28043,-123.1031,49.27613,-123.10269,49.28044,-123.10307,49.27719,-123.10309,49.28048,-123.09721
49.28043,-123.10313,49.27612,-123.10268,49.28044,-123.1031,49.2772,-123.10311,49.28049,-123.09721
49.28043,-123.10315,49.27611,-123.10267,49.28044,-123.10312,49.27721,-123.10313,49.28049,-123.09722
49.28043,-123.10317,49.2761,-123.10266,49.28043,-123.10315,49.27722,-123.10314,49.2805,-123.09723
49.28043,-123.10318,49.27609,-123.10264,49.28042,-123.10317,49.27722,-123.10315,49.2805,-123.09724
49.28043,-123.10321,49.27607,-123.10263,49.28042,-123.1032,49.27724,-123.10316,49.28051,-123.09725
49.28042,-123.10323,49.27606,-123.10262,49.28041,-123.10322,49.27725,-123.10317,49.28051,-123.09726
49.28042,-123.10325,49.27605,-123.10261,49.2804,-123.10325,49.27726,-123.10318,49.28052,-123.09727
49.28042,-123.10327,49.27603,-123.1026,49.28041,-123.10326,49.27726,-123.1032,49.28052,-123.09729
49.28042,-123.10329,49.27602,-123.10259,49.2804,-123.10328,49.27727,-123.10321,49.28053,-123.0973
49.28042,-123.10331,49.27601,-123.10258,49.28041,-123.1033,49.27728,-123.10322,49.28054,-123.09732
49.28042,-123.10333,49.27599,-123.10257,49.2804,-123.10332,49.27728,-123.10323,49.28055,-123.09733
49.28042,-123.10335,49.27598,-123.10257,49.2804,-123.10333,49.27728,-123.10325,49.28056,-123.09735
49.28041,-123.10337,49.27597,-123.10257,49.2804,-123.10334,49.27728,-123.10326,49.28057,-123.09735
49.28041,-123.10339,49.27595,-123.10258,49.28038,-123.10336,49.27729,-123.10328,49.28058,-123.09736
49.28041,-123.10341,49.27594,-123.10258,49.28038,-123.10338,49.2773,-123.1033,49.28059,-123.09739
49.28041,-123.10343,49.27593,-123.10258,49.28038,-123.1034,49.27731,-123.10332,49.2806,-123.0974
49.28041,-123.10345,49.27591,-123.10258,49.28038,-123.10341,49.27733,-123.10334,49.28061,-123.09741
49.28041,-123.10346,49.2759,-123.10258,49.28039,-123.10344,49.27735,-123.10338,49.28062,-123.09742
49.28041,-123.10348,49.27589,-123.10258,49.28039,-123.10346,49.27736,-123.1034,49.28063,-123.09742
49.28041,-123.1035,49.27587,-123.10258,49.2804,-123.10347,49.27737,-123.10343,49.28063,-123.09742
49.28041,-123.10352,49.27585,-123.10259,49.28041,-123.10349,49.27739,-123.10345,49.28064,-123.09742
49.28041,-123.10354,49.27584,-123.1026,49.28041,-123.1035,49.2774,-123.10348,49.28066,-123.09743
49.28041,-123.10356,49.27583,-123.10261,49.2804,-123.10352,49.2774,-123.1035,49.28067,-123.09744
49.28041,-123.10358,49.27582,-123.10262,49.2804,-123.10354,49.27741,-123.10352,49.28068,-123.09743
49.28042,-123.1036,49.27581,-123.10264,49.2804,-123.10355,49.27742,-123.10355,49.28069,-123.09743
49.28041,-123.10362,49.27581,-123.10265,49.2804,-123.10358,49.27742,-123.10357,49.2807,-123.09743
49.28041,-123.10364,49.2758,-123.10267,49.28041,-123.1036,49.27743,-123.10361,49.28071,-123.09743
